ID,Response
53680,1
53681,0
53682,1
53683,0
53684,0
53685,0
53686,0
53687,0
53688,0
53689,0
53690,0
53691,0
53692,1
53693,0
53694,1
53695,0
53696,1
53697,0
53698,0
53699,1
53700,0
53701,0
53702,1
53703,0
53704,0
53705,0
53706,1
53707,0
53708,1
53709,1
53710,0
53711,0
53712,0
53713,0
53714,0
53715,0
53716,0
53717,0
53718,0
53719,0
53720,0
53721,0
53722,0
53723,0
53724,1
53725,0
53726,0
53727,0
53728,1
53729,1
53730,1
53731,0
53732,0
53733,0
53734,0
53735,0
53736,0
53737,0
53738,0
53739,0
53740,0
53741,1
53742,1
53743,1
53744,0
53745,1
53746,1
53747,0
53748,1
53749,1
53750,0
53751,1
53752,0
53753,0
53754,1
53755,0
53756,0
53757,0
53758,0
53759,1
53760,0
53761,0
53762,0
53763,1
53764,1
53765,0
53766,0
53767,1
53768,0
53769,0
53770,0
53771,1
53772,0
53773,1
53774,0
53775,1
53776,1
53777,0
53778,0
53779,0
53780,0
53781,0
53782,0
53783,0
53784,0
53785,0
53786,0
53787,0
53788,0
53789,1
53790,0
53791,0
53792,0
53793,0
53794,0
53795,0
53796,0
53797,0
53798,0
53799,1
53800,1
53801,1
53802,0
53803,0
53804,0
53805,0
53806,0
53807,0
53808,0
53809,0
53810,0
53811,0
53812,0
53813,0
53814,0
53815,1
53816,1
53817,0
53818,0
53819,1
53820,0
53821,0
53822,0
53823,0
53824,0
53825,0
53826,1
53827,0
53828,0
53829,0
53830,0
53831,0
53832,1
53833,0
53834,0
53835,0
53836,1
53837,0
53838,0
53839,0
53840,0
53841,0
53842,0
53843,0
53844,0
53845,0
53846,0
53847,0
53848,0
53849,0
53850,0
53851,0
53852,1
53853,0
53854,0
53855,0
53856,1
53857,0
53858,0
53859,0
53860,0
53861,0
53862,1
53863,0
53864,0
53865,0
53866,1
53867,0
53868,0
53869,0
53870,0
53871,1
53872,1
53873,1
53874,0
53875,0
53876,0
53877,0
53878,1
53879,0
53880,1
53881,0
53882,0
53883,0
53884,0
53885,0
53886,0
53887,0
53888,0
53889,0
53890,0
53891,0
53892,0
53893,0
53894,0
53895,0
53896,0
53897,0
53898,0
53899,0
53900,0
53901,1
53902,0
53903,0
53904,0
53905,0
53906,0
53907,0
53908,0
53909,1
53910,1
53911,0
53912,0
53913,1
53914,0
53915,0
53916,0
53917,0
53918,0
53919,1
53920,0
53921,0
53922,0
53923,0
53924,0
53925,0
53926,0
53927,1
53928,0
53929,0
53930,0
53931,0
53932,0
53933,0
53934,0
53935,0
53936,0
53937,0
53938,0
53939,0
53940,1
53941,0
53942,1
53943,0
53944,0
53945,0
53946,0
53947,1
53948,0
53949,0
53950,1
53951,0
53952,0
53953,1
53954,0
53955,0
53956,0
53957,1
53958,0
53959,0
53960,0
53961,0
53962,0
53963,1
53964,1
53965,0
53966,0
53967,1
53968,1
53969,0
53970,1
53971,0
53972,0
53973,0
53974,0
53975,0
53976,0
53977,0
53978,0
53979,1
53980,0
53981,0
53982,0
53983,0
53984,0
53985,0
53986,0
53987,0
53988,0
53989,0
53990,0
53991,1
53992,1
53993,0
53994,0
53995,0
53996,0
53997,1
53998,0
53999,0
54000,0
54001,0
54002,1
54003,0
54004,0
54005,0
54006,0
54007,0
54008,0
54009,0
54010,0
54011,0
54012,0
54013,0
54014,0
54015,1
54016,0
54017,0
54018,0
54019,1
54020,0
54021,1
54022,0
54023,0
54024,0
54025,0
54026,0
54027,0
54028,0
54029,0
54030,0
54031,0
54032,0
54033,0
54034,0
54035,0
54036,0
54037,1
54038,0
54039,1
54040,0
54041,0
54042,1
54043,0
54044,0
54045,0
54046,0
54047,0
54048,0
54049,0
54050,1
54051,0
54052,0
54053,0
54054,1
54055,0
54056,1
54057,1
54058,0
54059,0
54060,0
54061,0
54062,1
54063,1
54064,0
54065,0
54066,0
54067,1
54068,0
54069,0
54070,1
54071,0
54072,0
54073,0
54074,0
54075,1
54076,0
54077,1
54078,0
54079,1
54080,0
54081,0
54082,0
54083,0
54084,0
54085,0
54086,0
54087,0
54088,0
54089,0
54090,0
54091,0
54092,0
54093,0
54094,0
54095,0
54096,1
54097,0
54098,0
54099,0
54100,0
54101,0
54102,0
54103,0
54104,0
54105,0
54106,0
54107,0
54108,1
54109,1
54110,0
54111,0
54112,0
54113,0
54114,0
54115,0
54116,0
54117,0
54118,1
54119,0
54120,0
54121,1
54122,0
54123,0
54124,0
54125,1
54126,0
54127,0
54128,0
54129,0
54130,0
54131,0
54132,0
54133,0
54134,0
54135,1
54136,0
54137,0
54138,0
54139,0
54140,0
54141,1
54142,0
54143,0
54144,0
54145,0
54146,0
54147,0
54148,0
54149,0
54150,0
54151,1
54152,0
54153,0
54154,0
54155,0
54156,0
54157,1
54158,0
54159,1
54160,0
54161,0
54162,0
54163,0
54164,0
54165,1
54166,1
54167,0
54168,0
54169,0
54170,0
54171,0
54172,1
54173,0
54174,0
54175,0
54176,0
54177,0
54178,0
54179,0
54180,0
54181,0
54182,1
54183,0
54184,0
54185,0
54186,0
54187,0
54188,0
54189,0
54190,0
54191,0
54192,0
54193,0
54194,0
54195,0
54196,1
54197,0
54198,0
54199,0
54200,0
54201,0
54202,1
54203,0
54204,1
54205,1
54206,0
54207,0
54208,1
54209,0
54210,1
54211,0
54212,1
54213,0
54214,1
54215,0
54216,0
54217,0
54218,0
54219,1
54220,0
54221,0
54222,1
54223,0
54224,0
54225,0
54226,0
54227,1
54228,0
54229,0
54230,0
54231,0
54232,0
54233,0
54234,0
54235,1
54236,0
54237,0
54238,0
54239,0
54240,0
54241,1
54242,1
54243,0
54244,1
54245,0
54246,0
54247,0
54248,0
54249,0
54250,0
54251,0
54252,0
54253,0
54254,0
54255,1
54256,0
54257,1
54258,0
54259,0
54260,1
54261,0
54262,0
54263,1
54264,1
54265,0
54266,1
54267,0
54268,0
54269,0
54270,0
54271,0
54272,0
54273,1
54274,0
54275,0
54276,0
54277,0
54278,0
54279,0
54280,0
54281,1
54282,0
54283,1
54284,0
54285,1
54286,0
54287,0
54288,0
54289,1
54290,0
54291,0
54292,0
54293,0
54294,0
54295,0
54296,0
54297,1
54298,0
54299,0
54300,0
54301,1
54302,0
54303,0
54304,1
54305,0
54306,1
54307,1
54308,0
54309,0
54310,0
54311,0
54312,0
54313,0
54314,0
54315,1
54316,0
54317,0
54318,1
54319,0
54320,0
54321,0
54322,0
54323,0
54324,0
54325,0
54326,0
54327,0
54328,0
54329,0
54330,0
54331,0
54332,0
54333,0
54334,0
54335,0
54336,1
54337,0
54338,0
54339,0
54340,0
54341,0
54342,0
54343,1
54344,0
54345,0
54346,0
54347,0
54348,0
54349,1
54350,0
54351,0
54352,0
54353,1
54354,0
54355,0
54356,0
54357,0
54358,0
54359,0
54360,0
54361,0
54362,1
54363,1
54364,0
54365,1
54366,0
54367,0
54368,0
54369,0
54370,1
54371,0
54372,0
54373,0
54374,0
54375,0
54376,0
54377,0
54378,0
54379,0
54380,0
54381,0
54382,0
54383,0
54384,0
54385,1
54386,0
54387,0
54388,0
54389,1
54390,1
54391,1
54392,0
54393,0
54394,0
54395,0
54396,0
54397,0
54398,0
54399,0
54400,0
54401,1
54402,0
54403,0
54404,0
54405,0
54406,0
54407,0
54408,0
54409,0
54410,1
54411,0
54412,1
54413,0
54414,0
54415,1
54416,0
54417,0
54418,1
54419,0
54420,0
54421,1
54422,0
54423,0
54424,1
54425,0
54426,0
54427,0
54428,0
54429,0
54430,1
54431,0
54432,0
54433,0
54434,0
54435,0
54436,0
54437,0
54438,0
54439,0
54440,1
54441,0
54442,0
54443,0
54444,0
54445,0
54446,0
54447,0
54448,0
54449,0
54450,0
54451,0
54452,0
54453,0
54454,0
54455,0
54456,0
54457,0
54458,1
54459,0
54460,1
54461,0
54462,0
54463,0
54464,0
54465,1
54466,0
54467,0
54468,0
54469,0
54470,0
54471,0
54472,0
54473,0
54474,0
54475,0
54476,0
54477,1
54478,0
54479,1
54480,0
54481,0
54482,0
54483,0
54484,1
54485,0
54486,0
54487,0
54488,0
54489,1
54490,0
54491,0
54492,0
54493,0
54494,0
54495,1
54496,0
54497,1
54498,0
54499,0
54500,0
54501,0
54502,1
54503,0
54504,0
54505,0
54506,0
54507,0
54508,0
54509,0
54510,1
54511,0
54512,0
54513,0
54514,0
54515,0
54516,0
54517,0
54518,0
54519,0
54520,0
54521,0
54522,0
54523,0
54524,0
54525,1
54526,0
54527,0
54528,0
54529,0
54530,1
54531,1
54532,0
54533,0
54534,0
54535,0
54536,0
54537,0
54538,1
54539,0
54540,0
54541,0
54542,0
54543,0
54544,1
54545,0
54546,0
54547,1
54548,1
54549,0
54550,0
54551,1
54552,1
54553,0
54554,0
54555,1
54556,0
54557,0
54558,0
54559,0
54560,0
54561,0
54562,0
54563,0
54564,1
54565,0
54566,0
54567,0
54568,0
54569,0
54570,0
54571,0
54572,0
54573,0
54574,0
54575,0
54576,0
54577,0
54578,0
54579,0
54580,0
54581,0
54582,0
54583,0
54584,0
54585,0
54586,1
54587,0
54588,0
54589,0
54590,0
54591,0
54592,0
54593,0
54594,0
54595,0
54596,0
54597,0
54598,0
54599,1
54600,0
54601,0
54602,1
54603,1
54604,0
54605,0
54606,0
54607,0
54608,0
54609,0
54610,1
54611,0
54612,0
54613,0
54614,0
54615,0
54616,0
54617,0
54618,1
54619,1
54620,0
54621,0
54622,0
54623,0
54624,0
54625,0
54626,1
54627,0
54628,0
54629,0
54630,0
54631,0
54632,0
54633,0
54634,0
54635,0
54636,0
54637,1
54638,0
54639,0
54640,1
54641,0
54642,1
54643,0
54644,0
54645,1
54646,0
54647,0
54648,0
54649,0
54650,0
54651,0
54652,0
54653,1
54654,0
54655,0
54656,0
54657,0
54658,0
54659,0
54660,1
54661,0
54662,1
54663,0
54664,0
54665,0
54666,0
54667,0
54668,1
54669,0
54670,0
54671,0
54672,0
54673,0
54674,0
54675,0
54676,0
54677,1
54678,0
54679,0
54680,0
54681,1
54682,0
54683,0
54684,1
54685,0
54686,1
54687,1
54688,0
54689,1
54690,0
54691,0
54692,0
54693,0
54694,0
54695,0
54696,0
54697,0
54698,1
54699,1
54700,0
54701,0
54702,0
54703,0
54704,0
54705,0
54706,0
54707,0
54708,1
54709,0
54710,0
54711,0
54712,1
54713,0
54714,1
54715,0
54716,0
54717,0
54718,0
54719,0
54720,1
54721,0
54722,0
54723,0
54724,0
54725,1
54726,0
54727,0
54728,0
54729,0
54730,0
54731,0
54732,0
54733,1
54734,0
54735,0
54736,0
54737,0
54738,0
54739,0
54740,0
54741,0
54742,0
54743,0
54744,0
54745,0
54746,0
54747,0
54748,1
54749,1
54750,1
54751,0
54752,0
54753,1
54754,0
54755,0
54756,1
54757,1
54758,0
54759,0
54760,0
54761,0
54762,0
54763,0
54764,0
54765,0
54766,0
54767,0
54768,0
54769,0
54770,0
54771,0
54772,0
54773,0
54774,0
54775,1
54776,1
54777,0
54778,0
54779,0
54780,1
54781,0
54782,0
54783,1
54784,0
54785,1
54786,0
54787,0
54788,0
54789,0
54790,0
54791,0
54792,0
54793,0
54794,0
54795,0
54796,1
54797,1
54798,1
54799,0
54800,0
54801,0
54802,0
54803,1
54804,0
54805,0
54806,0
54807,0
54808,1
54809,0
54810,0
54811,0
54812,1
54813,1
54814,0
54815,0
54816,1
54817,0
54818,0
54819,0
54820,0
54821,0
54822,1
54823,0
54824,1
54825,1
54826,0
54827,0
54828,0
54829,0
54830,0
54831,0
54832,0
54833,0
54834,0
54835,0
54836,1
54837,0
54838,0
54839,0
54840,1
54841,0
54842,0
54843,0
54844,0
54845,0
54846,0
54847,0
54848,0
54849,0
54850,1
54851,0
54852,0
54853,0
54854,0
54855,0
54856,0
54857,0
54858,0
54859,0
54860,1
54861,0
54862,1
54863,0
54864,0
54865,0
54866,0
54867,0
54868,0
54869,0
54870,0
54871,0
54872,1
54873,1
54874,0
54875,0
54876,0
54877,0
54878,0
54879,0
54880,0
54881,1
54882,0
54883,0
54884,0
54885,0
54886,0
54887,0
54888,0
54889,0
54890,0
54891,0
54892,0
54893,0
54894,0
54895,0
54896,0
54897,1
54898,0
54899,0
54900,0
54901,0
54902,0
54903,0
54904,1
54905,0
54906,0
54907,1
54908,0
54909,0
54910,0
54911,1
54912,1
54913,0
54914,1
54915,0
54916,0
54917,0
54918,1
54919,0
54920,0
54921,0
54922,0
54923,0
54924,0
54925,0
54926,0
54927,0
54928,1
54929,0
54930,0
54931,0
54932,0
54933,1
54934,1
54935,0
54936,0
54937,0
54938,0
54939,0
54940,0
54941,1
54942,0
54943,0
54944,1
54945,0
54946,0
54947,0
54948,0
54949,0
54950,0
54951,0
54952,0
54953,0
54954,0
54955,0
54956,0
54957,0
54958,0
54959,1
54960,0
54961,1
54962,0
54963,0
54964,1
54965,0
54966,0
54967,0
54968,0
54969,1
54970,0
54971,0
54972,0
54973,0
54974,1
54975,0
54976,0
54977,0
54978,0
54979,0
54980,1
54981,1
54982,1
54983,0
54984,0
54985,0
54986,0
54987,0
54988,0
54989,0
54990,0
54991,1
54992,1
54993,1
54994,0
54995,1
54996,0
54997,0
54998,0
54999,0
55000,0
55001,0
55002,0
55003,0
55004,0
55005,1
55006,0
55007,0
55008,1
55009,0
55010,0
55011,0
55012,0
55013,0
55014,1
55015,0
55016,1
55017,0
55018,1
55019,0
55020,0
55021,0
55022,1
55023,1
55024,0
55025,0
55026,0
55027,0
55028,1
55029,0
55030,0
55031,0
55032,0
55033,0
55034,0
55035,0
55036,0
55037,1
55038,1
55039,0
55040,1
55041,0
55042,0
55043,0
55044,0
55045,0
55046,1
55047,0
55048,0
55049,0
55050,1
55051,0
55052,1
55053,0
55054,0
55055,0
55056,0
55057,1
55058,0
55059,0
55060,0
55061,0
55062,0
55063,1
55064,1
55065,0
55066,0
55067,0
55068,1
55069,0
55070,0
55071,0
55072,0
55073,0
55074,0
55075,0
55076,0
55077,0
55078,0
55079,1
55080,0
55081,0
55082,0
55083,0
55084,0
55085,1
55086,0
55087,0
55088,0
55089,0
55090,0
55091,0
55092,1
55093,0
55094,1
55095,0
55096,0
55097,0
55098,0
55099,0
55100,0
55101,0
55102,0
55103,0
55104,0
55105,1
55106,0
55107,0
55108,0
55109,0
55110,0
55111,0
55112,0
55113,0
55114,0
55115,0
55116,0
55117,0
55118,0
55119,1
55120,0
55121,0
55122,0
55123,0
55124,0
55125,0
55126,1
55127,0
55128,0
55129,1
55130,0
55131,0
55132,0
55133,0
55134,0
55135,0
55136,0
55137,0
55138,0
55139,0
55140,0
55141,0
55142,0
55143,0
55144,0
55145,0
55146,0
55147,0
55148,0
55149,0
55150,0
55151,0
55152,1
55153,0
55154,0
55155,0
55156,0
55157,0
55158,0
55159,0
55160,0
55161,1
55162,0
55163,0
55164,0
55165,0
55166,1
55167,0
55168,0
55169,0
55170,0
55171,0
55172,0
55173,0
55174,0
55175,0
55176,0
55177,1
55178,1
55179,0
55180,0
55181,0
55182,0
55183,0
55184,0
55185,0
55186,1
55187,1
55188,1
55189,0
55190,0
55191,0
55192,1
55193,0
55194,0
55195,0
55196,1
55197,0
55198,0
55199,0
55200,1
55201,0
55202,0
55203,1
55204,0
55205,0
55206,0
55207,1
55208,1
55209,1
55210,0
55211,0
55212,0
55213,0
55214,1
55215,0
55216,0
55217,0
55218,0
55219,0
55220,0
55221,0
55222,1
55223,0
55224,0
55225,0
55226,0
55227,0
55228,0
55229,1
55230,0
55231,1
55232,1
55233,1
55234,0
55235,1
55236,1
55237,0
55238,0
55239,0
55240,1
55241,0
55242,0
55243,0
55244,0
55245,1
55246,0
55247,1
55248,0
55249,0
55250,0
55251,1
55252,0
55253,0
55254,0
55255,0
55256,0
55257,0
55258,0
55259,0
55260,0
55261,0
55262,0
55263,0
55264,1
55265,0
55266,1
55267,0
55268,0
55269,1
55270,0
55271,0
55272,1
55273,1
55274,0
55275,0
55276,0
55277,1
55278,0
55279,0
55280,0
55281,0
55282,0
55283,0
55284,0
55285,0
55286,1
55287,0
55288,0
55289,0
55290,0
55291,0
55292,0
55293,0
55294,0
55295,0
55296,0
55297,0
55298,0
55299,0
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55306,0
55307,0
55308,0
55309,0
55310,0
55311,0
55312,0
55313,0
55314,0
55315,1
55316,1
55317,0
55318,0
55319,1
55320,0
55321,0
55322,0
55323,0
55324,0
55325,1
55326,0
55327,0
55328,0
55329,0
55330,0
55331,0
55332,0
55333,0
55334,0
55335,0
55336,0
55337,1
55338,0
55339,0
55340,0
55341,0
55342,0
55343,0
55344,1
55345,0
55346,1
55347,0
55348,1
55349,0
55350,0
55351,0
55352,0
55353,0
55354,0
55355,0
55356,0
55357,0
55358,0
55359,0
55360,0
55361,0
55362,0
55363,1
55364,0
55365,1
55366,1
55367,1
55368,0
55369,0
55370,0
55371,0
55372,0
55373,0
55374,0
55375,1
55376,0
55377,0
55378,0
55379,0
55380,0
55381,1
55382,0
55383,0
55384,0
55385,1
55386,0
55387,1
55388,0
55389,0
55390,0
55391,0
55392,0
55393,0
55394,0
55395,0
55396,0
55397,0
55398,0
55399,0
55400,0
55401,0
55402,0
55403,0
55404,0
55405,0
55406,1
55407,0
55408,0
55409,1
55410,1
55411,0
55412,0
55413,0
55414,0
55415,0
55416,0
55417,0
55418,1
55419,0
55420,1
55421,0
55422,0
55423,0
55424,0
55425,1
55426,0
55427,0
55428,0
55429,1
55430,0
55431,0
55432,0
55433,0
55434,1
55435,0
55436,0
55437,0
55438,0
55439,0
55440,0
55441,0
55442,1
55443,1
55444,0
55445,0
55446,0
55447,0
55448,0
55449,0
55450,1
55451,0
55452,0
55453,0
55454,0
55455,1
55456,0
55457,0
55458,0
55459,0
55460,0
55461,0
55462,0
55463,0
55464,0
55465,0
55466,0
55467,0
55468,0
55469,0
55470,0
55471,0
55472,0
55473,0
55474,0
55475,0
55476,0
55477,0
55478,0
55479,0
55480,0
55481,0
55482,0
55483,0
55484,0
55485,0
55486,0
55487,0
55488,1
55489,1
55490,0
55491,0
55492,0
55493,0
55494,0
55495,1
55496,0
55497,0
55498,1
55499,0
55500,0
55501,1
55502,0
55503,0
55504,0
55505,0
55506,0
55507,0
55508,1
55509,0
55510,0
55511,1
55512,0
55513,1
55514,1
55515,0
55516,1
55517,0
55518,0
55519,0
55520,0
55521,0
55522,0
55523,0
55524,0
55525,0
55526,1
55527,1
55528,0
55529,1
55530,0
55531,0
55532,0
55533,0
55534,1
55535,0
55536,0
55537,0
55538,1
55539,0
55540,0
55541,0
55542,0
55543,0
55544,1
55545,0
55546,0
55547,0
55548,0
55549,0
55550,0
55551,1
55552,1
55553,0
55554,0
55555,0
55556,0
55557,0
55558,0
55559,0
55560,1
55561,1
55562,0
55563,0
55564,0
55565,0
55566,0
55567,0
55568,0
55569,0
55570,0
55571,0
55572,1
55573,0
55574,0
55575,0
55576,0
55577,1
55578,1
55579,0
55580,0
55581,0
55582,0
55583,0
55584,0
55585,0
55586,0
55587,0
55588,0
55589,0
55590,1
55591,0
55592,0
55593,1
55594,1
55595,0
55596,1
55597,0
55598,0
55599,0
55600,0
55601,0
55602,1
55603,0
55604,0
55605,1
55606,0
55607,0
55608,0
55609,0
55610,0
55611,0
55612,0
55613,1
55614,0
55615,0
55616,0
55617,0
55618,0
55619,1
55620,0
55621,0
55622,0
55623,0
55624,0
55625,1
55626,0
55627,1
55628,0
55629,0
55630,0
55631,0
55632,0
55633,0
55634,0
55635,0
55636,1
55637,0
55638,1
55639,0
55640,0
55641,0
55642,0
55643,0
55644,0
55645,0
55646,1
55647,0
55648,0
55649,0
55650,0
55651,0
55652,0
55653,1
55654,0
55655,0
55656,0
55657,0
55658,1
55659,0
55660,0
55661,0
55662,1
55663,0
55664,0
55665,0
55666,1
55667,0
55668,0
55669,0
55670,1
55671,0
55672,0
55673,0
55674,0
55675,0
55676,1
55677,0
55678,0
55679,0
55680,0
55681,0
55682,1
55683,1
55684,0
55685,0
55686,0
55687,0
55688,0
55689,0
55690,0
55691,1
55692,1
55693,0
55694,0
55695,1
55696,0
55697,1
55698,0
55699,0
55700,0
55701,0
55702,0
55703,0
55704,0
55705,0
55706,1
55707,0
55708,0
55709,0
55710,0
55711,0
55712,0
55713,0
55714,0
55715,0
55716,0
55717,0
55718,1
55719,0
55720,0
55721,0
55722,0
55723,1
55724,1
55725,1
55726,1
55727,0
55728,1
55729,0
55730,0
55731,0
55732,0
55733,1
55734,0
55735,0
55736,0
55737,0
55738,1
55739,1
55740,0
55741,0
55742,0
55743,0
55744,0
55745,0
55746,0
55747,0
55748,0
55749,0
55750,0
55751,0
55752,0
55753,0
55754,1
55755,0
55756,0
55757,0
55758,0
55759,0
55760,0
55761,0
55762,1
55763,0
55764,0
55765,1
55766,0
55767,0
55768,0
55769,0
55770,0
55771,0
55772,0
55773,0
55774,0
55775,0
55776,0
55777,1
55778,0
55779,1
55780,0
55781,0
55782,0
55783,1
55784,1
55785,0
55786,0
55787,0
55788,1
55789,0
55790,0
55791,1
55792,0
55793,1
55794,0
55795,0
55796,0
55797,0
55798,0
55799,0
55800,1
55801,0
55802,0
55803,0
55804,0
55805,0
55806,0
55807,1
55808,0
55809,0
55810,0
55811,0
55812,0
55813,0
55814,0
55815,0
55816,0
55817,0
55818,0
55819,0
55820,0
55821,1
55822,0
55823,1
55824,0
55825,0
55826,0
55827,0
55828,1
55829,0
55830,1
55831,0
55832,1
55833,0
55834,1
55835,0
55836,0
55837,0
55838,0
55839,1
55840,0
55841,0
55842,0
55843,0
55844,0
55845,0
55846,0
55847,1
55848,0
55849,1
55850,0
55851,0
55852,0
55853,1
55854,0
55855,0
55856,1
55857,0
55858,0
55859,0
55860,1
55861,0
55862,1
55863,0
55864,0
55865,0
55866,1
55867,1
55868,0
55869,1
55870,1
55871,1
55872,0
55873,0
55874,0
55875,1
55876,0
55877,1
55878,0
55879,0
55880,0
55881,0
55882,0
55883,0
55884,0
55885,1
55886,0
55887,0
55888,1
55889,0
55890,0
55891,0
55892,0
55893,0
55894,0
55895,1
55896,0
55897,1
55898,0
55899,1
55900,1
55901,0
55902,0
55903,0
55904,0
55905,0
55906,0
55907,0
55908,1
55909,1
55910,0
55911,0
55912,0
55913,0
55914,0
55915,0
55916,1
55917,0
55918,0
55919,0
55920,0
55921,0
55922,0
55923,1
55924,0
55925,1
55926,1
55927,1
55928,0
55929,0
55930,1
55931,0
55932,0
55933,0
55934,0
55935,1
55936,0
55937,0
55938,0
55939,0
55940,0
55941,0
55942,0
55943,0
55944,0
55945,0
55946,0
55947,0
55948,0
55949,1
55950,0
55951,0
55952,0
55953,0
55954,1
55955,0
55956,0
55957,0
55958,1
55959,0
55960,0
55961,0
55962,0
55963,0
55964,0
55965,0
55966,0
55967,0
55968,0
55969,1
55970,0
55971,0
55972,0
55973,0
55974,0
55975,1
55976,0
55977,0
55978,0
55979,0
55980,0
55981,1
55982,0
55983,0
55984,0
55985,0
55986,1
55987,0
55988,1
55989,0
55990,1
55991,0
55992,1
55993,0
55994,0
55995,0
55996,1
55997,0
55998,0
55999,1
56000,0
56001,1
56002,0
56003,1
56004,0
56005,0
56006,0
56007,0
56008,0
56009,0
56010,1
56011,0
56012,0
56013,1
56014,1
56015,0
56016,0
56017,0
56018,0
56019,0
56020,0
56021,1
56022,0
56023,0
56024,1
56025,0
56026,0
56027,0
56028,1
56029,0
56030,0
56031,0
56032,1
56033,0
56034,0
56035,0
56036,0
56037,0
56038,0
56039,0
56040,0
56041,1
56042,0
56043,0
56044,0
56045,1
56046,0
56047,0
56048,0
56049,1
56050,0
56051,1
56052,0
56053,0
56054,0
56055,0
56056,0
56057,1
56058,1
56059,1
56060,0
56061,0
56062,1
56063,0
56064,0
56065,0
56066,1
56067,0
56068,0
56069,0
56070,0
56071,0
56072,0
56073,0
56074,0
56075,0
56076,0
56077,0
56078,0
56079,0
56080,0
56081,0
56082,0
56083,0
56084,0
56085,0
56086,0
56087,1
56088,0
56089,0
56090,0
56091,0
56092,0
56093,1
56094,1
56095,1
56096,0
56097,1
56098,1
56099,0
56100,0
56101,0
56102,0
56103,0
56104,0
56105,1
56106,1
56107,0
56108,0
56109,1
56110,0
56111,0
56112,0
56113,0
56114,0
56115,0
56116,0
56117,0
56118,0
56119,0
56120,0
56121,1
56122,0
56123,0
56124,0
56125,0
56126,0
56127,0
56128,0
56129,0
56130,0
56131,0
56132,1
56133,1
56134,0
56135,0
56136,1
56137,0
56138,0
56139,0
56140,0
56141,0
56142,1
56143,0
56144,0
56145,0
56146,1
56147,0
56148,1
56149,0
56150,0
56151,0
56152,0
56153,0
56154,0
56155,0
56156,0
56157,1
56158,0
56159,0
56160,0
56161,0
56162,0
56163,0
56164,0
56165,0
56166,0
56167,0
56168,0
56169,0
56170,0
56171,1
56172,1
56173,0
56174,0
56175,1
56176,1
56177,0
56178,0
56179,0
56180,0
56181,0
56182,0
56183,1
56184,0
56185,0
56186,0
56187,0
56188,0
56189,0
56190,0
56191,0
56192,0
56193,0
56194,0
56195,1
56196,0
56197,0
56198,1
56199,0
56200,0
56201,0
56202,0
56203,0
56204,1
56205,1
56206,0
56207,0
56208,0
56209,0
56210,0
56211,1
56212,0
56213,0
56214,0
56215,0
56216,0
56217,0
56218,0
56219,0
56220,0
56221,0
56222,0
56223,0
56224,0
56225,0
56226,0
56227,0
56228,0
56229,0
56230,0
56231,1
56232,0
56233,0
56234,0
56235,1
56236,0
56237,0
56238,0
56239,0
56240,0
56241,0
56242,0
56243,0
56244,1
56245,0
56246,0
56247,0
56248,0
56249,0
56250,0
56251,0
56252,0
56253,0
56254,0
56255,1
56256,0
56257,0
56258,0
56259,0
56260,0
56261,0
56262,0
56263,0
56264,0
56265,0
56266,0
56267,0
56268,0
56269,0
56270,0
56271,0
56272,1
56273,0
56274,0
56275,0
56276,1
56277,0
56278,0
56279,0
56280,0
56281,0
56282,0
56283,0
56284,1
56285,0
56286,0
56287,0
56288,0
56289,0
56290,0
56291,1
56292,0
56293,0
56294,0
56295,0
56296,0
56297,0
56298,0
56299,0
56300,0
56301,1
56302,0
56303,0
56304,0
56305,0
56306,1
56307,1
56308,0
56309,0
56310,1
56311,0
56312,0
56313,1
56314,0
56315,0
56316,1
56317,0
56318,0
56319,0
56320,0
56321,0
56322,0
56323,1
56324,0
56325,0
56326,0
56327,0
56328,0
56329,0
56330,0
56331,1
56332,1
56333,0
56334,0
56335,0
56336,1
56337,0
56338,0
56339,0
56340,0
56341,1
56342,0
56343,1
56344,1
56345,0
56346,0
56347,0
56348,1
56349,1
56350,0
56351,0
56352,0
56353,0
56354,1
56355,1
56356,0
56357,0
56358,0
56359,0
56360,0
56361,0
56362,1
56363,0
56364,0
56365,0
56366,0
56367,0
56368,0
56369,0
56370,0
56371,0
56372,1
56373,0
56374,0
56375,1
56376,0
56377,1
56378,0
56379,0
56380,1
56381,0
56382,0
56383,0
56384,0
56385,0
56386,0
56387,0
56388,0
56389,0
56390,1
56391,0
56392,0
56393,0
56394,0
56395,1
56396,1
56397,0
56398,0
56399,0
56400,1
56401,0
56402,0
56403,0
56404,1
56405,0
56406,0
56407,0
56408,1
56409,0
56410,1
56411,0
56412,0
56413,0
56414,1
56415,0
56416,0
56417,1
56418,0
56419,1
56420,0
56421,0
56422,0
56423,0
56424,0
56425,0
56426,0
56427,0
56428,0
56429,0
56430,0
56431,0
56432,0
56433,0
56434,0
56435,0
56436,0
56437,1
56438,0
56439,0
56440,0
56441,0
56442,0
56443,1
56444,0
56445,0
56446,0
56447,0
56448,0
56449,0
56450,0
56451,0
56452,0
56453,0
56454,1
56455,1
56456,0
56457,0
56458,0
56459,1
56460,0
56461,1
56462,0
56463,0
56464,0
56465,0
56466,0
56467,0
56468,0
56469,0
56470,0
56471,0
56472,0
56473,0
56474,0
56475,0
56476,1
56477,0
